as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
9381,12,0.00028,HKBN Enterprise Solutions HK Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
53667,12,0.00028,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
13999,11,0.00026,"Mega Cable, S.A. de C.V.",MX,Computer and Information Technology,Internet Service Provider (ISP)
8657,11,0.00026,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.,PT,Computer and Information Technology,Internet Service Provider (ISP)
2860,11,0.00026,"NOS COMUNICACOES, S.A.",PT,Computer and Information Technology,Internet Service Provider (ISP)
205807,11,0.00026,Essener Systemhaus,DE,Computer and Information Technology,None
8781,11,0.00026,Ooredoo Q.S.C.,QA,Computer and Information Technology,Internet Service Provider (ISP)
29670,11,0.00026,Individual Network Berlin e.V.,DE,Community Groups and Nonprofits,None
24921,11,0.00026,Latvijas Mobilais Telefons SIA,LV,Computer and Information Technology,Internet Service Provider (ISP)
59504,11,0.00026,LLC Vpsville,RU,Computer and Information Technology,Software Development
140903,11,0.00026,China Telecom,CN,Computer and Information Technology,None
4788,11,0.00026,TM TECHNOLOGY SERVICES SDN BHD,MY,Computer and Information Technology,Internet Service Provider (ISP)
11019,10,0.00023,"HAProxy Technologies, Inc.",US,Computer and Information Technology,Computer and Network Security
201217,10,0.00023,RADISHCLOUD TECHNOLOGY LLC,US,None,None
61967,10,0.00023,telematis Netzwerke GmbH,DE,Computer and Information Technology,None
395839,10,0.00023,HOSTKEY,US,Computer and Information Technology,Phone Provider
58057,10,0.00023,Securebit AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
10474,10,0.00023,Dimension Data,ZA,Computer and Information Technology,Internet Service Provider (ISP)
8342,10,0.00023,JSC RTComm.RU,RU,Computer and Information Technology,Internet Service Provider (ISP)
16276,10,0.00023,OVH SAS,FR,Computer and Information Technology,Hosting and Cloud Provider
54113,9,0.00021,"Fastly, Inc.",US,Computer and Information Technology,Software Development
41717,9,0.00021,Telfly Technology Limited,HK,None,None
3741,9,0.00021,Dimension Data,ZA,Computer and Information Technology,Internet Service Provider (ISP)
29182,9,0.00021,JSC IOT,RU,Computer and Information Technology,None
55303,9,0.00021,"Eagle Sky Co., Lt",BZ,Computer and Information Technology,Hosting and Cloud Provider
44812,9,0.00021,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
34665,9,0.00021,Petersburg Internet Network ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
58542,9,0.00021,"Tianjij,300000",CN,Computer and Information Technology,Internet Service Provider (ISP)
62571,9,0.00021,IMPERVA INC,US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
133480,8,0.00019,Intergrid Group Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
45899,8,0.00019,Vietnam Posts and Telecommunications (VNPT),VN,Computer and Information Technology,Internet Service Provider (ISP)
62240,8,0.00019,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
51873,8,0.00019,Arcade Solutions AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,0.00019,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
25532,8,0.00019,"LLC ""MASTERHOST""",RU,Computer and Information Technology,Software Development
42846,8,0.00019,GNET Internet Telekomunikasyon A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
14522,8,0.00019,Satnet,EC,Computer and Information Technology,Internet Service Provider (ISP)
51430,8,0.00019,AltusHost B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
57043,8,0.00019,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
22822,8,0.00019,"Limelight Networks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
17185,8,0.00019,Data102,US,Computer and Information Technology,Internet Service Provider (ISP)
64267,8,0.00019,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
33387,8,0.00019,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
202505,8,0.00019,NETBUDUR TELEKOMUNIKASYON LIMITED SIRKETI,TR,Computer and Information Technology,Hosting and Cloud Provider
63023,8,0.00019,GTHost,US,Computer and Information Technology,Internet Service Provider (ISP)
8100,8,0.00019,QuadraNet Enterprises LLC,US,Computer and Information Technology,Computer and Network Security
61317,7,0.00016,Hivelocity Inc,US,Computer and Information Technology,None
48635,7,0.00016,CLDIN B.V.,NL,Computer and Information Technology,Hosting and Cloud Provider
51088,7,0.00016,A2B IP B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
17378,7,0.00016,"TierPoint, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
56046,7,0.00016,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
58453,7,0.00016,China Mobile International Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
210079,7,0.00016,EuroByte LLC,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
3320,7,0.00016,Deutsche Telekom AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
3462,7,0.00016,"Chunghwa Telecom Co., Ltd.",TW,Computer and Information Technology,Internet Service Provider (ISP)
398962,7,0.00016,CONTROLD INC.,CA,Community Groups and Nonprofits,Other
44066,6,0.00014,firstcolo GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
51115,6,0.00014,HLL LLC,RU,Computer and Information Technology,None
9121,6,0.00014,Turk Telekomunikasyon Anonim Sirketi,TR,Computer and Information Technology,Internet Service Provider (ISP)
29222,6,0.00014,Infomaniak Network SA,CH,Computer and Information Technology,None
1653,6,0.00014,Vetenskapsradet / SUNET,SE,Computer and Information Technology,Internet Service Provider (ISP)
18779,6,0.00014,EGIHosting,US,Computer and Information Technology,Internet Service Provider (ISP)
40509,6,0.00014,"Fly.io, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
137702,6,0.00014,China Telecom,CN,Computer and Information Technology,None
27823,6,0.00014,Dattatec.com,AR,Computer and Information Technology,None
40630,6,0.00014,"GridFury, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
174,6,0.00014,Cogent Communications,US,Computer and Information Technology,Internet Service Provider (ISP)
140810,6,0.00014,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
197992,6,0.00014,DEFSOLUTION LLC,US,None,None
202044,6,0.00014,"Getechbrothers, MB",LT,Computer and Information Technology,Internet Service Provider (ISP)
3215,6,0.00014,Orange S.A.,FR,Computer and Information Technology,Internet Service Provider (ISP)
22697,5,0.00012,Roblox,US,Computer and Information Technology,Internet Service Provider (ISP)
12849,5,0.00012,Hot-Net internet services Ltd.,IL,Computer and Information Technology,Internet Service Provider (ISP)
197695,5,0.00012,"Domain names registrar REG.RU, Ltd",RU,Computer and Information Technology,None
134768,5,0.00012,CHINANET SHAANXI province Cloud Base network,CN,Government and Public Administration,"Government and Regulatory Agencies, Administrations, Departments, and Services"
397373,5,0.00012,H4Y Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
198231,5,0.00012,SIXNET OPERATION LTD,GB,None,None
131486,5,0.00012,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
9806,5,0.00012,"Beijing Educational Information Network Service Center Co., Ltd",CN,Computer and Information Technology,None
22773,5,0.00012,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
12876,5,0.00012,SCALEWAY S.A.S.,FR,Computer and Information Technology,None
9443,5,0.00012,VOCUS PTY LTD,AU,Computer and Information Technology,Internet Service Provider (ISP)
15557,5,0.00012,Societe Francaise Du Radiotelephone - SFR SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
61323,5,0.00012,ANS ACADEMY LIMITED,GB,Computer and Information Technology,None
44477,5,0.00012,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
23693,5,0.00012,PT. Telekomunikasi Selular,ID,Computer and Information Technology,Internet Service Provider (ISP)
4538,5,0.00012,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
138997,5,0.00012,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
12360,4,9e-05,KEVAG Telekom GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
16724,4,9e-05,WideOpenWest Finance LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397226,4,9e-05,Neustar Security Services,US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
20853,4,9e-05,eTOP sp. z o.o.,PL,Computer and Information Technology,Internet Service Provider (ISP)
60906,4,9e-05,Playdom B.V.,CW,Computer and Information Technology,Hosting and Cloud Provider
205125,4,9e-05,Network Management Ltd,SC,Computer and Information Technology,Software Development
397232,4,9e-05,Neustar Security Services,US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
202888,4,9e-05,UPSTREAM NETWORK LTD,GB,None,None
216435,4,9e-05,Plim Mobile Telecom LLC,US,None,None
48261,4,9e-05,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
25198,4,9e-05,INTERKVM HOST SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
394346,4,9e-05,"KNIGHT POINT SYSTEMS, LLC",US,Computer and Information Technology,None
11917,4,9e-05,WhatsApp,US,"Retail Stores, Wholesale, and E-commerce Sites",None
9924,4,9e-05,"Taiwan Fixed Network, Telco and Network Service Provider.",TW,Computer and Information Technology,Internet Service Provider (ISP)
2200,4,9e-05,Renater,FR,Computer and Information Technology,Internet Service Provider (ISP)
1921,4,9e-05,ipcom GmbH,AT,Computer and Information Technology,None
209622,4,9e-05,uPress Inc,US,Computer and Information Technology,Software Development
208492,4,9e-05,S.J.M. Steffann,NL,Community Groups and Nonprofits,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
13030,4,9e-05,Init7 (Switzerland) Ltd.,CH,Computer and Information Technology,Internet Service Provider (ISP)
42034,4,9e-05,DN-Systems Enterprise Internet Solutions GmbH,DE,Computer and Information Technology,None
42003,4,9e-05,LIBANTELECOM,LB,Computer and Information Technology,Internet Service Provider (ISP)
33856,4,9e-05,Turkiye Cumhuriyet Merkez Bankasi Anonim Sirketi,TR,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
198068,4,9e-05,P.A.G.M. OU,EE,Computer and Information Technology,None
3223,4,9e-05,Voxility LLP,GB,Computer and Information Technology,Internet Service Provider (ISP)
135981,4,9e-05,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
60032,4,9e-05,Coriolis Telecom SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
4651,4,9e-05,CAT Telecom Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
200351,4,9e-05,Guanzhong Chen,CA,Education and Research,Other
2497,4,9e-05,Internet Initiative Japan Inc.,JP,None,None
395747,4,9e-05,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
45727,4,9e-05,"Hutchison CP Telecommunications, PT",ID,Computer and Information Technology,Internet Service Provider (ISP)
134756,4,9e-05,China Telecom,CN,Computer and Information Technology,None
56041,4,9e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
62217,3,7e-05,Vinters IT Ltd,GB,Computer and Information Technology,None
7018,3,7e-05,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
55990,3,7e-05,Huawei,CN,Computer and Information Technology,None
55644,3,7e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
207713,3,7e-05,GLOBAL INTERNET SOLUTIONS LLC,RU,Finance and Insurance,Insurance Carriers and Agencies
45027,3,7e-05,"LLC ""Internet Tehnologii""",RU,Computer and Information Technology,Software Development
134771,3,7e-05,"WENZHOU, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
209453,3,7e-05,GANDI SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
50113,3,7e-05,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
12167,3,7e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
8560,3,7e-05,IONOS SE,DE,Computer and Information Technology,Internet Service Provider (ISP)
1136,3,7e-05,KPN B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
64080,3,7e-05,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
21342,3,7e-05,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
8767,3,7e-05,M-net Telekommunikations GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
149485,3,7e-05,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
701,3,7e-05,Verizon Business,US,Computer and Information Technology,Internet Service Provider (ISP)
38,3,7e-05,University of Illinois,US,Health Care Services,None
7539,3,7e-05,National Applied Research Laboratories,TW,Computer and Information Technology,None
4835,3,7e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
49981,3,7e-05,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
198967,3,7e-05,BITel Gesellschaft fuer Telekommunikation mbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
41357,3,7e-05,34SP.com Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200827,3,7e-05,vv Network Inc,US,Computer and Information Technology,None
149513,3,7e-05,"Shenzhen lesuyun Network Technology Co., Ltd",CN,Computer and Information Technology,Internet Service Provider (ISP)
1659,3,7e-05,National Chung Hsing University,TW,Education and Research,"Colleges, Universities, and Professional Schools"
205100,3,7e-05,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
45474,3,7e-05,NEXUSGUARD LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
3214,3,7e-05,xTom GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
945,3,7e-05,hkgo LLC,TW,Computer and Information Technology,Internet Service Provider (ISP)
62282,3,7e-05,UAB Rakrejus,LT,Computer and Information Technology,None
17428,3,7e-05,21vianet(China) Inc.,CN,Computer and Information Technology,Software Development
6233,3,7e-05,xTom,US,Computer and Information Technology,Hosting and Cloud Provider
12306,2,5e-05,Plus.line AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
35492,2,5e-05,FunkFeuer Wien - Verein zur Foerderung freier Netze,AT,Community Groups and Nonprofits,None
35826,2,5e-05,Netservers Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
35470,2,5e-05,Signet B.V.,NL,Computer and Information Technology,Hosting and Cloud Provider
131662,2,5e-05,Denpa Ltd.,TW,Service,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
48943,2,5e-05,KAPPER NETWORK-COMMUNICATIONS GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
39572,2,5e-05,DataWeb Global Group B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29075,2,5e-05,IELO-LIAZO SERVICES SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
135934,2,5e-05,ICT Center - Dong Thap Department of Information and Communications,VN,Service,"Law, Business, and Consulting Services"
23724,2,5e-05,"IDC, China Telecommunications Corporation",CN,Computer and Information Technology,Internet Service Provider (ISP)
200487,2,5e-05,OOO VPS,RU,Computer and Information Technology,Hosting and Cloud Provider
12322,2,5e-05,Free SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
17511,2,5e-05,OPTAGE Inc.,JP,None,None
41075,2,5e-05,ATW Internet Kft.,HU,Computer and Information Technology,Internet Service Provider (ISP)
12956,2,5e-05,TELEFONICA GLOBAL SOLUTIONS SL,ES,Computer and Information Technology,Internet Service Provider (ISP)
41000,2,5e-05,Freethought Internet Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
38631,2,5e-05,LINE Corporation,JP,None,None
135967,2,5e-05,Bach Kim Network solutions Join stock company,VN,Computer and Information Technology,Hosting and Cloud Provider
60893,2,5e-05,Art of Automation B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
28885,2,5e-05,Oman Telecommunications Company (S.A.O.G),OM,Computer and Information Technology,None
197598,2,5e-05,Virtueon Solutions LLC,US,None,None
4811,2,5e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
24547,2,5e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
59626,2,5e-05,CONSCIA DANMARK A/S,DK,Computer and Information Technology,None
55818,2,5e-05,Corporate / Direct Member IDNIC,ID,Computer and Information Technology,Internet Service Provider (ISP)
45430,2,5e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
41405,2,5e-05,Altinea SAS,FR,Computer and Information Technology,None
34939,2,5e-05,"nextdns, Inc.",US,Computer and Information Technology,None
197619,2,5e-05,Telnab Networks LLC,US,None,None
198412,2,5e-05,Rage4 Networks Limited,GB,Computer and Information Technology,Software Development
201178,2,5e-05,Euronet Telekomunikasyon A.S.,TR,Computer and Information Technology,None
43260,2,5e-05,DGN TEKNOLOJI A.S.,TR,Computer and Information Technology,Hosting and Cloud Provider
29632,2,5e-05,Netassist Limited,GI,Computer and Information Technology,Internet Service Provider (ISP)
6718,2,5e-05,NAV COMMUNICATIONS SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
44974,2,5e-05,RegioNet Schweinfurt GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
199467,2,5e-05,Sigai Network LTD,GB,None,None
207996,2,5e-05,ungleich glarus ag,CH,Computer and Information Technology,Internet Service Provider (ISP)
2635,2,5e-05,"Automattic, Inc",US,"Media, Publishing, and Broadcasting",None
56630,2,5e-05,Melbikomas UAB,LT,Computer and Information Technology,None
21100,2,5e-05,ITL LLC,UA,Computer and Information Technology,None
140824,2,5e-05,VNIDC TECHNOLOGY COMPANY LIMITED,VN,None,None
133612,2,5e-05,Vodafone Australia Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
151338,2,5e-05,POLONETWORK LIMITED,HK,Construction and Real Estate,Buildings (Residential or Commercial)
12337,2,5e-05,noris network AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
18001,2,5e-05,Dialog Axiata Plc,LK,Computer and Information Technology,Internet Service Provider (ISP)
