org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
HOSTKEY B.V.,[57043],4,0.00014,NL,Computer and Information Technology,Internet Service Provider (ISP)
"TierPoint, LLC",[17378],4,0.00014,US,Computer and Information Technology,Internet Service Provider (ISP)
Playdom B.V.,[60906],4,0.00014,CW,Computer and Information Technology,Hosting and Cloud Provider
"Getechbrothers, MB",[202044],4,0.00014,LT,Computer and Information Technology,Internet Service Provider (ISP)
S.J.M. Steffann,[208492],4,0.00014,NL,Community Groups and Nonprofits,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
"XMission, L.C.",[6315],4,0.00014,US,Computer and Information Technology,Internet Service Provider (ISP)
uPress Inc,[209622],4,0.00014,US,Computer and Information Technology,Software Development
TerraHost AS,[56655],4,0.00014,NO,Computer and Information Technology,Internet Service Provider (ISP)
Turkiye Cumhuriyet Merkez Bankasi Anonim Sirketi,[33856],4,0.00014,TR,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
H4Y Technologies LLC,[397373],4,0.00014,US,Computer and Information Technology,Internet Service Provider (ISP)
Guanzhong Chen,[200351],4,0.00014,CA,Education and Research,Other
Plim Mobile Telecom LLC,[216435],4,0.00014,US,None,None
AEZA INTERNATIONAL LTD,[210644],3,0.0001,GB,None,None
"WENZHOU, ZHEJIANG Province, P.R.China.",[134771],3,0.0001,CN,Computer and Information Technology,Internet Service Provider (ISP)
GANDI SAS,[209453],3,0.0001,FR,Computer and Information Technology,Internet Service Provider (ISP)
LIBANTELECOM,[42003],3,0.0001,LB,Computer and Information Technology,Internet Service Provider (ISP)
Renater,[2200],3,0.0001,FR,Computer and Information Technology,Internet Service Provider (ISP)
IONOS SE,[8560],3,0.0001,DE,Computer and Information Technology,Internet Service Provider (ISP)
A2B IP B.V.,[51088],3,0.0001,NL,Computer and Information Technology,Internet Service Provider (ISP)
21vianet(China) Inc.,[17428],3,0.0001,CN,Computer and Information Technology,Software Development
Black Mesa Corporation,[46997],3,0.0001,US,Health Care Services,Other
socialimprove LLC,[48261],3,0.0001,US,Computer and Information Technology,Internet Service Provider (ISP)
Bach Kim Network solutions Join stock company,[135967],3,0.0001,VN,Computer and Information Technology,Hosting and Cloud Provider
Network Management Ltd,[205125],3,0.0001,SC,Computer and Information Technology,Software Development
M-net Telekommunikations GmbH,[8767],3,0.0001,DE,Computer and Information Technology,Internet Service Provider (ISP)
Art of Automation B.V.,[60893],3,0.0001,NL,Computer and Information Technology,Internet Service Provider (ISP)
Corporate / Direct Member IDNIC,[55818],3,0.0001,ID,Computer and Information Technology,Internet Service Provider (ISP)
Osirnet Info Telecom Ltda.,[262459],3,0.0001,BR,Computer and Information Technology,Internet Service Provider (ISP)
"Shenzhen lesuyun Network Technology Co., Ltd",[149513],3,0.0001,CN,Computer and Information Technology,Internet Service Provider (ISP)
ITL LLC,[21100],3,0.0001,UA,Computer and Information Technology,None
vv Network Inc,[200827],3,0.0001,US,Computer and Information Technology,None
34SP.com Limited,[41357],3,0.0001,GB,Computer and Information Technology,Internet Service Provider (ISP)
WideOpenWest Finance LLC,[16724],3,0.0001,US,Computer and Information Technology,Internet Service Provider (ISP)
Fatih Unlu,[206271],3,0.0001,TR,"Media, Publishing, and Broadcasting",Online Informational Content
BITel Gesellschaft fuer Telekommunikation mbH,[198967],3,0.0001,DE,Computer and Information Technology,Internet Service Provider (ISP)
NEXUSGUARD LIMITED,[45474],3,0.0001,HK,Computer and Information Technology,Internet Service Provider (ISP)
"Fastly, Inc.",[54113],3,0.0001,US,Computer and Information Technology,Software Development
Al Asmary Abdullah Ibrahim A,[210499],3,0.0001,SA,Computer and Information Technology,Software Development
Vodafone Libertel B.V.,[33915],3,0.0001,NL,Computer and Information Technology,Internet Service Provider (ISP)
Psychz Networks,[40676],3,0.0001,US,Computer and Information Technology,Hosting and Cloud Provider
KPN B.V.,[1136],3,0.0001,NL,Computer and Information Technology,Internet Service Provider (ISP)
SoftLayer Technologies Inc.,[36351],2,7e-05,US,Computer and Information Technology,Software Development
Rage4 Networks Limited,[198412],2,7e-05,GB,Computer and Information Technology,Software Development
Netservers Limited,[35826],2,7e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
OOO VPS,[200487],2,7e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
ScaleUp Technologies GmbH & Co. KG,[29014],2,7e-05,DE,Computer and Information Technology,None
Office of Info.Tech. Admin. for Educational Development,"[132879, 4621]",2,6e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Plus.line AG,[12306],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Quickline AG,[15600],2,7e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
Nej.cz s.r.o.,[49767],2,7e-05,CZ,"Media, Publishing, and Broadcasting",Radio and Television Providers
NAU Country Insurance Company,[397277],2,7e-05,US,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
Shenzhen Tencent Computer Systems Company Limited,[45090],2,7e-05,CN,Computer and Information Technology,Other
"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",[149042],2,7e-05,HK,None,None
"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom""",[1547],2,7e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
"Sinewave, Inc.",[29749],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Newserverlife LLC,[49791],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NAV COMMUNICATIONS SRL,[6718],2,7e-05,RO,Computer and Information Technology,Internet Service Provider (ISP)
Signet B.V.,[35470],2,7e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
"Robert Meyer trading as ""Mittwald CM Service GmbH & Co. KG""",[15817],2,7e-05,DE,Computer and Information Technology,Hosting and Cloud Provider
IKS Service GmbH,[15725],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
"Qingdao,266000",[58541],2,7e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"GENERAL COMMUNICATION, INC.",[8047],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
IELO-LIAZO SERVICES SAS,[29075],2,7e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
Vinters IT Ltd,[62217],2,7e-05,GB,Computer and Information Technology,None
"Charter Communications, Inc",[33363],2,7e-05,US,"Media, Publishing, and Broadcasting",None
Huawei,[55990],2,7e-05,CN,Computer and Information Technology,None
myLoc managed IT AG,[24961],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
noris network AG,[12337],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Hengyang,"[63835, 63838]",2,6e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
Web2Objects LLC,[62874],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
United States Department of Justice,[15130],2,7e-05,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
DGN TEKNOLOJI A.S.,[43260],2,7e-05,TR,Computer and Information Technology,Hosting and Cloud Provider
GLOBAL INTERNET SOLUTIONS LLC,[207713],2,7e-05,RU,Finance and Insurance,Insurance Carriers and Agencies
DMIT Cloud Services,[906],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
FunkFeuer Wien - Verein zur Foerderung freier Netze,[35492],2,7e-05,AT,Community Groups and Nonprofits,None
Freethought Internet Limited,[41000],2,7e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
University of Illinois,[38],2,7e-05,US,Health Care Services,None
"Fork Networking, LLC",[46841],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
DataWeb Global Group B.V.,[39572],2,7e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
VNIDC TECHNOLOGY COMPANY LIMITED,[140824],2,7e-05,VN,None,None
Vodafone Group PLC,[1273],2,7e-05,EU,Computer and Information Technology,Internet Service Provider (ISP)
Virtueon Solutions LLC,[197598],2,7e-05,US,None,None
VNSUN CLOUD COMPANY LIMITED,[149151],2,7e-05,VN,None,None
Euronet Telekomunikasyon A.S.,[201178],2,7e-05,TR,Computer and Information Technology,None
"IDC, China Telecommunications Corporation",[23724],2,7e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
ICT Center - Dong Thap Department of Information and Communications,[135934],2,7e-05,VN,Service,"Law, Business, and Consulting Services"
