org_name,as_x,alias_prefix_num,alias_prefix_64_num,as_y,alias_prefix_ratio,alias_prefix_64_ratio
"1GSERVERS, LLC",14315.0,1,1.0,[14315],1.984544368458446e-06,3.535984269928485e-14
20i Limited,144762.0,3,4295098368.0,[48254],5.9536331053753366e-06,0.00015187400267043508
21vianet(China) Inc.,52284.0,3,4.163336342344337e-17,[17428],5.9536331053753366e-06,1.472149181695117e-30
23M GmbH,142341.0,3,8589934593.0,[47447],5.9536331053753366e-06,0.00030373873600562544
24 SHELLS,3580265.0,65,204800.0,[55081],0.00012899538394979898,7.2416957848135374e-09
34SP.com Limited,124071.0,3,4.163336342344337e-17,[41357],5.9536331053753366e-06,1.472149181695117e-30
3xK Tech GmbH,6585279.0,33,201863462912.0,"[198571, 200373]",6.548996415912871e-05,0.007137860295301241
A. Angeloni & Cia Ltda,52910.0,1,268435456.0,[52910],1.984544368458446e-06,9.4918354990708e-06
A1 NETWORK EXCHANGE LIMITED,102164.0,2,131072.0,[51082],3.969088736916892e-06,4.634685302280664e-09
A1 Telekom Austria AG,25341.0,3,3.0,[8447],5.9536331053753366e-06,1.0607952809785456e-13
A2B IP B.V.,510880.0,10,8589934600.0,[51088],1.9845443684584455e-05,0.00030373873625314435
AEZA INTERNATIONAL LTD,4002236.0,19,137438953472.0,[210644],3.7706343000710464e-05,0.0048598197755242495
AKILE LTD,427784.0,7,33882112.0,[61112],1.3891810579209119e-05,1.1980661506395516e-06
ALGAR TELECOM S/A,33470.0,2,2.0,[16735],3.969088736916892e-06,7.07196853985697e-14
ALKON SAS,800304.0,3,4.163336342344337e-17,[266768],5.9536331053753366e-06,1.472149181695117e-30
ANS ACADEMY LIMITED,490584.0,8,103079346180.0,[61323],1.5876354947667566e-05,0.003644869466469929
ARLINK S.A.,140375.0,5,6.938893903907228e-17,[28075],9.922721842292227e-06,2.4535819694918617e-30
"ARP NETWORKS, INC.",25795.0,1,1.0,[25795],1.984544368458446e-06,3.535984269928485e-14
ARTERIA Networks Corporation,2519.0,1,1.3877787807814457e-17,[2519],1.984544368458446e-06,4.907163938983723e-31
AS43668 LLC,43668.0,1,1.0,[43668],1.984544368458446e-06,3.535984269928485e-14
AT&T Corp.,4185.0,1,65536.0,[4185],1.984544368458446e-06,2.317342651140332e-09
"AT&T Services, Inc.",182468.0,26,133143986178.0,[7018],5.1598153579919584e-05,0.004707950407609836
ATW Internet Kft.,82150.0,2,2.0,[41075],3.969088736916892e-06,7.07196853985697e-14
Achmea Interne Diensten N.V.,201017.0,1,2.3283064365386963e-10,[201017],1.984544368458446e-06,8.232854935174075e-24
Adrian Paschkowski,411974.0,2,33554432.0,[205987],3.969088736916892e-06,1.18647943738385e-06
Aixit GmbH,29551.0,1,1.3877787807814457e-17,[29551],1.984544368458446e-06,4.907163938983723e-31
Akamai International B.V.,761547000.0,36353,340779394.3739771,"[33905, 20940, 21342]",0.07214414142656987,1.2049905780221389e-05
"Akamai Technologies, Inc.",102810921.0,3029,912910643.4648438,"[16625, 63949, 36183]",0.006011184892060632,3.228037675141979e-05
Akenes SA,61098.0,1,1.3877787807814457e-17,[61098],1.984544368458446e-06,4.907163938983723e-31
Alex Group LLC,8486600.0,40,721554505730.0,[212165],7.938177473833782e-05,0.02551405382157303
Alex Liu,206368.0,1,65536.0,[206368],1.984544368458446e-06,2.317342651140332e-09
"Alibaba (US) Technology Co., Ltd.",641954.0,21,4296278016.0,"[37963, 24429, 45102]",4.1675431737627355e-05,0.0001519157148381556
Allo Communications LLC,15108.0,1,1.3877787807814457e-17,[15108],1.984544368458446e-06,4.907163938983723e-31
Altibox AS,29695.0,1,1.0,[29695],1.984544368458446e-06,3.535984269928485e-14
Altinea SAS,66496430.0,1606,4294967296.0,[41405],0.0031871782557442636,0.0001518693679851328
AltusHost B.V.,411440.0,8,393217.0,[51430],1.5876354947667566e-05,1.3904091266684691e-08
"Amazon.com, Inc.",1616495244.0,97916,270799069.8210813,[16509],0.19431864638197716,9.57541251198609e-06
Anchnet Asia Limited,137443.0,1,1.3877787807814457e-17,[137443],1.984544368458446e-06,4.907163938983723e-31
Andrews & Arnold Ltd,20712.0,1,1.0,[20712],1.984544368458446e-06,3.535984269928485e-14
"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",59448.0,1,1.0,[59448],1.984544368458446e-06,3.535984269928485e-14
Anillc Network,142055.0,1,256.0,[142055],1.984544368458446e-06,9.052119731016922e-12
"Anthropic, PBC",798716.0,2,131072.0,[399358],3.969088736916892e-06,4.634685302280664e-09
Aperture Science Limited,152032.0,4,262144.0,[38008],7.938177473833783e-06,9.269370604561328e-09
Arcade Solutions AG,414984.0,8,1.1102230246251565e-16,[51873],1.5876354947667566e-05,3.9257311511869786e-30
Arcus Novus UAB,102518.0,2,8589934592.0,[51259],3.969088736916892e-06,0.0003037387359702656
Arelion Sweden AB,289677.0,223,1183.0,[1299],0.0004425533941662334,4.1830693913253976e-11
Armeva Yazilim ve Danismanlik Anonim Sirketi,623363.0,13,274877906944.0,[47951],2.5799076789959792e-05,0.009719639551048499
Art of Automation B.V.,182679.0,3,2.0,[60893],5.9536331053753366e-06,7.07196853985697e-14
ArtPlanet LLC,495420.0,10,38654705665.0,[49542],1.9845443684584455e-05,0.001366824311901555
Artfiles LLC,789846.0,2,4295032832.0,[394923],3.969088736916892e-06,0.00015187168532778393
"Ashton Holmes, Sole Proprietorship",540160.0,16,262156.0,[33760],3.175270989533513e-05,9.269794922673719e-09
Association FAImaison,3661776.0,18,18.0,[203432],3.5721798632252025e-05,6.364771685871273e-13
Astute Internet,126426.0,2,131072.0,[63213],3.969088736916892e-06,4.634685302280664e-09
"Atria Convergence Technologies Pvt. Ltd.,",413253.0,17,212.0,[24309],3.373725426379358e-05,7.496286652248389e-12
"Automattic, Inc",5270.0,2,2.7755575615628914e-17,[2635],3.969088736916892e-06,9.814327877967447e-31
Availo Networks AB,16150.0,1,65536.0,[16150],1.984544368458446e-06,2.317342651140332e-09
Axera SpA,13097.0,1,1.0,[13097],1.984544368458446e-06,3.535984269928485e-14
BAI Communications Inc.,792226.0,2,8589934592.0,[396113],3.969088736916892e-06,0.0003037387359702656
BINBIR NET INTERNET BILISIM VE HABERLESME TEKNOLOJI SANAYI TICARET LIMITED SIRKETI,211335.0,1,4294967296.0,[211335],1.984544368458446e-06,0.0001518693679851328
BIT BV,25718.0,2,2.7755575615628914e-17,[12859],3.969088736916892e-06,9.814327877967447e-31
BITel Gesellschaft fuer Telekommunikation mbH,596901.0,3,3.0,[198967],5.9536331053753366e-06,1.0607952809785456e-13
BIZNET ISP,17451.0,1,2.220446049250313e-16,[17451],1.984544368458446e-06,7.851462302373957e-30
BSE Software GmbH,9044.0,1,1.0,[9044],1.984544368458446e-06,3.535984269928485e-14
BWE CAPITAL LIMITED,790920.0,4,4328521729.0,[197730],7.938177473833783e-06,0.0001530558474578765
Bach Kim Network solutions Join stock company,951769.0,7,7.0,[135967],1.3891810579209119e-05,2.4751889889499395e-13
Bahnhof AB,8473.0,1,1.0,[8473],1.984544368458446e-06,3.535984269928485e-14
BangLong Yang,1595488.0,8,917504.0,[199436],1.5876354947667566e-05,3.2442797115964647e-08
Baoshuo Network,1669954.0,11,69524783104.0,[151814],2.18299880530429e-05,0.002458385394259337
"Beijing Baidu Netcom Science and Technology Co., Ltd.",38365.0,1,2.3283064365386963e-10,[38365],1.984544368458446e-06,8.232854935174075e-24
"Beijing Educational Information Network Service Center Co., Ltd",78448.0,8,8.0,[9806],1.5876354947667566e-05,2.828787415942788e-13
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",525944.0,4,1.0000000000000004,[131486],7.938177473833783e-06,3.535984269928487e-14
Beijing Jingdong Shangke Information Technology Co. Ltd.,137753.0,1,1.3877787807814457e-17,[137753],1.984544368458446e-06,4.907163938983723e-31
Belcloud LTD,44901.0,1,1.0,[44901],1.984544368458446e-06,3.535984269928485e-14
Bell Canada,265997.0,461,85700.375,[577],0.0009148749538593434,3.030351779269724e-09
Bend-La Pine Schools,35929.0,1,1.0,[35929],1.984544368458446e-06,3.535984269928485e-14
Bharat Sanchar Nigam Ltd,658543.0,67,652.0,[9829],0.00013296447268671587,2.3054617439933724e-11
Bharti Airtel Limited,16141466.0,390,339415269.0,"[24560, 45609, 9498]",0.0007739723036987938,1.2001670521575454e-05
Black Mesa Corporation,176379741.0,3753,39772431.00439453,[46997],0.007447995014824547,1.4063469040835504e-06
Blacknight Internet Solutions Limited,547708.0,14,1.942890293094024e-16,[39122],2.7783621158418238e-05,6.870029514577212e-30
Blueficity,96072.0,3,6442450944.0,[32024],5.9536331053753366e-06,0.0002278040519776992
Bouygues Telecom SA,8006800.0,1480,12718959.0625,[5410],0.0029371256653184996,4.497403917486435e-07
British Telecommunications PLC,2856.0,1,1.3877787807814457e-17,[2856],1.984544368458446e-06,4.907163938983723e-31
Bunny Communications,35455.0,7,458752.0,[5065],1.3891810579209119e-05,1.6221398557982323e-08
Bursabil Teknoloji A.S.,2003793.0,33,171798691840.0,[60721],6.548996415912871e-05,0.006074774719405312
CAT Telecom Public Company Limited,88369.0,19,214.0,[4651],3.7706343000710464e-05,7.567006337646957e-12
CERN - European Organization for Nuclear Research,513.0,1,1.3877787807814457e-17,[513],1.984544368458446e-06,4.907163938983723e-31
CERNET2 IX at Chongqing University,24356.0,1,1.0,[24356],1.984544368458446e-06,3.535984269928485e-14
CERNET2 IX at Shanghai Jiaotong University,24364.0,1,4294967296.0,[24364],1.984544368458446e-06,0.0001518693679851328
CERNET2 IX at South China University of Technology,48714.0,2,9.09508579560736e-13,[24357],3.969088736916892e-06,3.2160080306917625e-26
CERNET2 IX at Zhengzhou University,24360.0,1,65536.0,[24360],1.984544368458446e-06,2.317342651140332e-09
CESNET z.s.p.o.,39928.0,14,14.0,[2852],2.7783621158418238e-05,4.950377977899879e-13
CHINA UNICOM Industrial Internet Backbone,242360.0,48,280.0625,"[9929, 4837]",9.525812968600539e-05,9.902965945968463e-12
CHINANET Guangdong province network,58466.0,1,1.3877787807814457e-17,[58466],1.984544368458446e-06,4.907163938983723e-31
CHINANET Jiangx province IDC network,134238.0,1,1.3877787807814457e-17,[134238],1.984544368458446e-06,4.907163938983723e-31
CHINANET Liaoning province Dalian MAN network,134762.0,1,1.3877787807814457e-17,[134762],1.984544368458446e-06,4.907163938983723e-31
CHINANET SHAANXI province Cloud Base network,159295776.0,1182,10.879549149423838,[134768],0.0023457314435178828,3.846991465627652e-13
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",137697.0,1,1.3877787807814457e-17,[137697],1.984544368458446e-06,4.907163938983723e-31
"CHUAN KAI INTERNATIONAL CO., LTD",266750.0,2,8589934592.0,[133375],3.969088736916892e-06,0.0003037387359702656
CLARO S.A.,8460.0,2,512.0,[4230],3.969088736916892e-06,1.8104239462033843e-11
CLDIN B.V.,534985.0,11,11.0,[48635],2.18299880530429e-05,3.8895826969213337e-13
CMC Telecom Infrastructure Company,232392.0,6,100663296.0,[38732],1.1907266210750673e-05,3.55943831215155e-06
COMMUNITY NETWORK CENTER INCORPORATED.,18708.0,2,2.0,[9354],3.969088736916892e-06,7.07196853985697e-14
CONSCIA DANMARK A/S,119252.0,2,2.0,[59626],3.969088736916892e-06,7.07196853985697e-14
CONTROLD INC.,9176126.0,23,1507328.0,[398962],4.564452047454425e-05,5.3298880976227635e-08
CONTRUST SOLUTIONS S.R.L.,11110230.0,54,64424509479.0,[205745],0.00010716539589675606,0.0022780405211560257
CORK INTERNET EXCHANGE LIMITED,95440.0,2,131072.0,[47720],3.969088736916892e-06,4.634685302280664e-09
CSC - Tieteen tietotekniikan keskus Oy,1741.0,1,1.3877787807814457e-17,[1741],1.984544368458446e-06,4.907163938983723e-31
"Cable Television Laboratories, Inc.",20381.0,1,1.0,[20381],1.984544368458446e-06,3.535984269928485e-14
"CacheNetworks, Inc.",60162.0,2,4295032832.0,[30081],3.969088736916892e-06,0.00015187168532778393
Canara Bank,137670.0,1,1.0,[137670],1.984544368458446e-06,3.535984269928485e-14
Cellcom Fixed Line Communication L.P,1680.0,1,1.0,[1680],1.984544368458446e-06,3.535984269928485e-14
CentralNic Ltd,408016.0,2,2.7755575615628914e-17,"[203961, 204055]",3.969088736916892e-06,9.814327877967447e-31
"CenturyLink Communications, LLC",4180.0,20,320.0,[209],3.969088736916891e-05,1.1315149663771153e-11
Charter Communications Inc,22852.0,2,2.7755575615628914e-17,[11426],3.969088736916892e-06,9.814327877967447e-31
"Charter Communications, Inc",66726.0,2,2.7755575615628914e-17,[33363],3.969088736916892e-06,9.814327877967447e-31
China Education and Research Network (CERNET),176696.0,2,1.0000000000000002,"[138441, 38255]",3.969088736916892e-06,3.5359842699284857e-14
China Education and Research Network Center,113450.0,25,8590196754.0,[4538],4.961360921146114e-05,0.0003037480059773473
China Mobile,1762041.0,82,411.5,"[24400, 9808, 24444, 24547]",0.00016273263821359253,1.4550575270755716e-11
China Mobile Communications Corporation,131501834.0,2345,262.7128610610962,"[56040, 56041, 56046, 56048, 134810]",0.004653756544035055,9.289485442199438e-12
China Mobile International Limited,1227513.0,21,996.0,[58453],4.1675431737627355e-05,3.5218403328487714e-11
China Telecom,382405998.0,2762,66117.56804919243,"[139203, 134756, 137702, 140903, 140345, 140061]",0.005481311545682227,2.337906805878706e-09
China Telecom (Group),241656.0,50,214.0,"[4811, 4812, 4835]",9.922721842292228e-05,7.567006337646957e-12
China Unicom,916661.0,13,24.125,"[4808, 140716, 138421, 17623, 17816, 136959]",2.5799076789959792e-05,8.53056205120247e-13
ChinaTelecom Cybersecurity Tech,58777.0,1,3.552713678800501e-15,[58777],1.984544368458446e-06,1.2562339683798332e-28
"ChoicePoint, Inc.",29267067.0,1129,327680.0,[25923],0.002240550591989585,1.158671325570166e-08
Christopher Mountford,413962.0,2,2097152.0,[206981],3.969088736916892e-06,7.415496483649062e-08
"Chunghwa Telecom Co., Ltd.",20772.0,6,4294967301.0,[3462],1.1907266210750673e-05,0.00015186936816193202
Cinzia Tocci trading as C1V,636813.0,3,12884901888.0,[212271],5.9536331053753366e-06,0.0004556081039553984
Citytelecom LLC,31750.0,10,163208757248.0,[3175],1.9845443684584455e-05,0.005771035983435046
Claro NXT Telecomunicacoes Ltda,67375134.0,2358,92405760.0,[28573],0.004679555620825015,3.267453138107868e-06
CloudConnX Limited,57907.0,1,68719476736.0,[57907],1.984544368458446e-06,0.0024299098877621247
"Cloudflare London, LLC",6695744.0,32,30066409472.0,[209242],6.350541979067027e-05,0.001063143509462208
"Cloudflare, Inc.",1323450991.0,99017,4366862993.119623,"[395747, 13335]",0.19650362973164992,0.0001544115885260381
Clouvider Limited,5601600.0,90,73060450304.0,[62240],0.0001786089931612601,0.002583406030288358
"Code200, UAB",149428.0,1,4294967296.0,[149428],1.984544368458446e-06,0.0001518693679851328
Cogent Communications,4002.0,23,151322627.0,[174],4.564452047454425e-05,5.350744287562555e-06
ComClark Network & Technology Corp,546809.0,31,256.0,[17639],6.152087542221182e-05,9.052119731016922e-12
Combell NV,8447166.0,243,258.0,[34762],0.0004822442815354023,9.122839416415492e-12
"Comcast Cable Communications, LLC",1663620.0,210,704.0,[7922],0.00041675431737627357,2.4893329260296536e-11
Comfortel Ltd.,395738.0,7,30064771072.0,[56534],1.3891810579209119e-05,0.0010630855758959295
Constantine Cybersecurity Ltd.,6550238.0,31,31.0,[211298],6.152087542221182e-05,1.0961551236778304e-12
Coriolis Telecom SAS,240128.0,4,4.0,[60032],7.938177473833783e-06,1.414393707971394e-13
Corporate / Direct Member IDNIC,948906.0,17,212.0,[55818],3.373725426379358e-05,7.496286652248389e-12
Cox Communications Inc.,956466.0,42,8589934632.0,[22773],8.335086347525471e-05,0.0003037387373846593
Cr0bar Limited,454064.0,8,524288.0,[56758],1.5876354947667566e-05,1.8538741209122656e-08
Cybera Inc,15296.0,1,1.0,[15296],1.984544368458446e-06,3.535984269928485e-14
DA International Group Ltd.,203380.0,1,1.0,[203380],1.984544368458446e-06,3.535984269928485e-14
DANGA INTERACTIVE,32150.0,1,65536.0,[32150],1.984544368458446e-06,2.317342651140332e-09
DAOport Internet Infrastructure Holdings Limited,630000.0,3,196608.0,[210000],5.9536331053753366e-06,6.952027953420996e-09
DEFSOLUTION LLC,16037352.0,81,1322849992715.0,[197992],0.00016074809384513408,0.04677576765715251
DEMENIN B.V.,95852.0,2,103079215104.0,[47926],3.969088736916892e-06,0.0036448648316431873
DESEMPENHO PROVEDOR DE INTERNET,263348.0,1,1048576.0,[263348],1.984544368458446e-06,3.707748241824531e-08
DGN TEKNOLOJI A.S.,216300.0,5,1342177280.0,[43260],9.922721842292227e-06,4.7459177495354e-05
DIGITAL NETWORK S.R.L.,2340646.0,11,12884901896.0,[212786],2.18299880530429e-05,0.0004556081042382771
DMIT Cloud Services,2718.0,3,3.0,[906],5.9536331053753366e-06,1.0607952809785456e-13
DN-Systems Enterprise Internet Solutions GmbH,336272.0,8,8.0,[42034],1.5876354947667566e-05,2.828787415942788e-13
DNA Oyj,16086.0,1,1.0,[16086],1.984544368458446e-06,3.535984269928485e-14
DNS0.EU A.D.,203608.0,4,17179869184.0,[50902],7.938177473833783e-06,0.0006074774719405312
DNT Solutions,294114.0,2,8589934592.0,[147057],3.969088736916892e-06,0.0003037387359702656
Daniel Cid,1230942.0,6,393216.0,[205157],1.1907266210750673e-05,1.3904055906841993e-08
Daniel Jackson,27563510.0,130,68719476737.0,[212027],0.00025799076789959795,0.0024299098877974845
"Data Communication Business Group,",46113.0,7,7.0,"[17421, 4782]",1.3891810579209119e-05,2.4751889889499395e-13
Data102,1048285.0,61,256.0,[17185],0.00012105720647596518,9.052119731016922e-12
DataWeb Global Group B.V.,79144.0,2,33554432.0,[39572],3.969088736916892e-06,1.18647943738385e-06
Datacamp Limited,32836958.0,306,120263999533.0,"[60068, 212238]",0.0006072705767482844,0.004252516105873747
Dattatec.com,166938.0,6,4.996003610813204e-16,[27823],1.1907266210750673e-05,1.7665790180341404e-29
Dazhong Technology Network Studio of Tieling County,422102.0,2,131072.0,[211051],3.969088736916892e-06,4.634685302280664e-09
Debugged Ltd,600780.0,3,301989888.0,[200260],5.9536331053753366e-06,1.067831493645465e-05
Delta Ltd,61194140.0,287,646392840194.0,[213220],0.0005695642337475739,0.02285634915120381
Denpa Ltd.,3432560002.0,26071,261211.65505981445,[131662],0.051739056230080134,9.236403034134894e-09
Deutsche Glasfaser Wholesale GmbH,11636742.0,193,2.0000000000000075,[60294],0.00038301706311248,7.071968539856997e-14
Deutsche Telekom AG,83000.0,25,25.0,[3320],4.961360921146114e-05,8.839960674821213e-13
Developed Methods LLC,26434254.0,66,4384423936.0,[400519],0.00013097992831825742,0.00015503254070393935
Development Log Cloud Limited,197737.0,1,16777216.0,[197737],1.984544368458446e-06,5.93239718691925e-07
Dialog Axiata Plc,54003.0,3,3.0,[18001],5.9536331053753366e-06,1.0607952809785456e-13
Differ Communications Limited,799116.0,2,536870912.0,[399558],3.969088736916892e-06,1.89836709981416e-05
Dimension Data,138409.0,19,19.0,"[10474, 3741]",3.7706343000710464e-05,6.718370112864121e-13
DoclerWeb Informatikai Kft.,47381.0,1,1.52587890625e-05,[47381],1.984544368458446e-06,5.395483810315682e-19
"Domain names registrar REG.RU, Ltd",1186170.0,6,8.326672684688674e-17,[197695],1.1907266210750673e-05,2.944298363390234e-30
Dominik Pohl,411696.0,2,8589934592.0,[205848],3.969088736916892e-06,0.0003037387359702656
ECO-INITIATIVE LLC,806288.0,4,262144.0,[201572],7.938177473833783e-06,9.269370604561328e-09
EGIHosting,338022.0,18,927712935936.0,[18779],3.5721798632252025e-05,0.032803783484788684
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,8966.0,1,256.0,[8966],1.984544368458446e-06,9.052119731016922e-12
ENTEL PERU S.A.,21575.0,1,1.0,[21575],1.984544368458446e-06,3.535984269928485e-14
ERBCOM TELECOMUNICACOES EIRELI - ME,268972.0,1,65536.0,[268972],1.984544368458446e-06,2.317342651140332e-09
ETB - Colombia,854876.0,44,44.0,[19429],8.73199522121716e-05,1.5558330787685335e-12
ETISALAT MISR,73984.0,2,8589934592.0,[36992],3.969088736916892e-06,0.0003037387359702656
"Eagle Sky Co., Lt",83728742.0,1514,1511.003921508789,[55303],0.0030046001738460865,5.342886098255334e-11
Economia a.s.,43614.0,1,3.552713678800501e-15,[43614],1.984544368458446e-06,1.2562339683798332e-28
Edgecast Inc.,2646315.0,175,11403265.0,"[14153, 15133]",0.000347295264480228,4.032176566582605e-07
Edvin Basil Samuval,432904.0,2,131072.0,[216452],3.969088736916892e-06,4.634685302280664e-09
Emirates Integrated Telecommunications Company PJSC,15802.0,1,1.0,[15802],1.984544368458446e-06,3.535984269928485e-14
Empresa de Recursos Tecnologicos S.A E.S.P,27845.0,1,1.0,[27845],1.984544368458446e-06,3.535984269928485e-14
Eons Data Communications Limited,833982.0,6,262657.0,[138997],1.1907266210750673e-05,9.287510203866061e-09
EpicUp Holdings Inc,49248460.0,124,8521215115264.0,[397165],0.0002460835016888473,0.3013088260825035
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,393466.0,2,8589934592.0,[196733],3.969088736916892e-06,0.0003037387359702656
Essener Systemhaus,2263877.0,11,11.0,[205807],2.18299880530429e-05,3.8895826969213337e-13
EuroByte LLC,1260474.0,6,6.0,[210079],1.1907266210750673e-05,2.1215905619570912e-13
Euronet Telekomunikasyon A.S.,1207068.0,6,537133056.0,[201178],1.1907266210750673e-05,1.899294036874616e-05
F3 Netze e.V.,205100.0,1,65536.0,[205100],1.984544368458446e-06,2.317342651140332e-09
FENGYE NETWORKS LIMITED,135489.0,1,65536.0,[135489],1.984544368458446e-06,2.317342651140332e-09
FIBERTEL PERU S.A.,533464.0,2,8589934592.0,[266732],3.969088736916892e-06,0.0003037387359702656
FIBRAWORLD TELECOM S.A.U.,200738.0,1,1.3877787807814457e-17,[200738],1.984544368458446e-06,4.907163938983723e-31
FUNPAR - Fundacao da UFPR para o DCTC,3090204.0,284,284.0,[10881],0.0005636106006421986,1.0042195326596898e-11
"Facebook, Inc.",317615496.0,9644,9840.656005859375,[32934],0.01913894588941325,3.4796404842496023e-10
Fantasy Sky Internet eXchange,417219.0,3,3211264.0,[139073],5.9536331053753366e-06,1.1354978990587627e-07
"Fastly, Inc.",10010905.0,185,15047131136.0,[54113],0.00036714070816481245,0.0005320641900444713
Fastweb SpA,12874.0,1,256.0,[12874],1.984544368458446e-06,9.052119731016922e-12
Fatima Cuenca,5497544.0,26,111669149696.0,[211444],5.1598153579919584e-05,0.003948603567613453
FeiYa Network LTD.,398930.0,2,50331648.0,[199465],3.969088736916892e-06,1.779719156075775e-06
Ferdinand Zink trading as Tube-Hosting,247905.0,5,137455730688.0,[49581],9.922721842292227e-06,0.0048604130152429415
Fiber Operator B.V.,3525375.0,17,1.27675647831893e-15,[207375],3.373725426379358e-05,4.5145908238650254e-29
Fiberocity Ltd,998070.0,5,79456894976.0,[199614],9.922721842292227e-06,0.0028095833077249567
Fibrebay Network LLC,182817.0,3,103079215104.0,[60939],5.9536331053753366e-06,0.0036448648316431873
First Root UG (haftungsbeschraenkt),82216.0,2,8589934592.0,[41108],3.969088736916892e-06,0.0003037387359702656
"Fly.io, Inc.",4293954.0,106,6946816.0,[40509],0.00021036170305659523,2.456383210208752e-07
Ford Motor Company,44057.0,13,1.8041124150158794e-16,[3389],2.5799076789959792e-05,6.379313120678841e-30
"Fork Networking, LLC",93682.0,2,131072.0,[46841],3.969088736916892e-06,4.634685302280664e-09
FranTech Solutions,22808475.0,425,138178658306.0,[53667],0.0008434313565948394,0.00488597562209839
Free Pro SAS,61562.0,2,2.0,[30781],3.969088736916892e-06,7.07196853985697e-14
Free Range Cloud Hosting Inc.,13285644.0,249,8657371149.0,[53356],0.000494151547746153,0.00030612328201796697
Free SAS,61610.0,5,5.0,[12322],9.922721842292227e-06,1.7679921349642426e-13
"FreeBit Co.,Ltd.",10013.0,1,1.3877787807814457e-17,[10013],1.984544368458446e-06,4.907163938983723e-31
Freethought Internet Limited,82000.0,2,2.7755575615628914e-17,[41000],3.969088736916892e-06,9.814327877967447e-31
"Fundacao para a Ciencia e a Tecnologia, I.P.",32810.0,17,2339.0,[1930],3.373725426379358e-05,8.270667207362726e-11
FunkFeuer Wien - Verein zur Foerderung freier Netze,70984.0,2,2.7755575615628914e-17,[35492],3.969088736916892e-06,9.814327877967447e-31
"GALAXYGATE, LLC",21836705.0,55,2847250.0,[397031],0.0001091499402652145,1.006783121255388e-07
GANDI SAS,628359.0,3,4.163336342344337e-17,[209453],5.9536331053753366e-06,1.472149181695117e-30
"GENERAL COMMUNICATION, INC.",16094.0,2,2.0,[8047],3.969088736916892e-06,7.07196853985697e-14
GLOBAL INTERNET SOLUTIONS LLC,623139.0,3,196608.0,[207713],5.9536331053753366e-06,6.952027953420996e-09
GLOBAL-ICT HONGKONG CO.LIMITED,276380.0,2,131072.0,[138190],3.969088736916892e-06,4.634685302280664e-09
GNET Internet Telekomunikasyon A.S.,342768.0,8,1.1102230246251565e-16,[42846],1.5876354947667566e-05,3.9257311511869786e-30
GOVERNMENT TECHNOLOGY AGENCY,135008.0,1,1.0,[135008],1.984544368458446e-06,3.535984269928485e-14
GREEN FLOID LLC,204957.0,1,1.0,[204957],1.984544368458446e-06,3.535984269928485e-14
GTHost,315115.0,5,68719476739.0,[63023],9.922721842292227e-06,0.0024299098878682044
GTS Telecom SRL,179392.0,32,4.440892098500626e-16,[5606],6.350541979067027e-05,1.5702924604747915e-29
GTT Communications Inc.,3257.0,1,34359738368.0,[3257],1.984544368458446e-06,0.0012149549438810624
GalaxyStar LLC,1034365.0,5,17179934720.0,[206873],9.922721842292227e-06,0.0006074797892831823
Garant-Plus-Inform LLC,403672.0,2,131072.0,[201836],3.969088736916892e-06,4.634685302280664e-09
Genc BT Bilisim Teknolojileri Limited Sirketi,58332184.0,278,168693928192.0,[209828],0.0005517033344314479,0.005964990765193574
Getechbrothers,300890.0,2,8589934592.0,[150445],3.969088736916892e-06,0.0003037387359702656
"Getechbrothers, MB",9664180.0,45,12884901930.0,"[202044, 216349]",8.930449658063005e-05,0.00045560810544051177
Global Layer B.V.,148359.0,3,196608.0,[49453],5.9536331053753366e-06,6.952027953420996e-09
Go-Trex Holding BV,199752.0,1,1.3877787807814457e-17,[199752],1.984544368458446e-06,4.907163938983723e-31
GoCodeIT Inc,1670.0,2,131072.0,[835],3.969088736916892e-06,4.634685302280664e-09
Google LLC,104843844.0,3580,1420268402.0,"[15169, 36492, 396982]",0.007104668839081236,5.022046728548466e-05
"Great Lakes Comnet, Inc.",30517.0,1,65536.0,[30517],1.984544368458446e-06,2.317342651140332e-09
Greschitz Management GmbH,51560.0,1,68719476736.0,[51560],1.984544368458446e-06,0.0024299098877621247
"GridFury, LLC",243780.0,6,6.0,[40630],1.1907266210750673e-05,2.1215905619570912e-13
Groupe LWS SARL,20829897.0,99,2.531308496145357e-14,[210403],0.0001964698924773861,8.95066702470631e-28
"Grupo Loading Systems, S.L.",18618204.0,94,1.304512053934559e-15,[198066],0.00018654717063509388,4.6127341026447e-29
"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",138979.0,1,4294967296.0,[138979],1.984544368458446e-06,0.0001518693679851328
Guanzhong Chen,400702.0,2,2.0,[200351],3.969088736916892e-06,7.07196853985697e-14
H4Y Technologies LLC,1986865.0,5,81920.0,[397373],9.922721842292227e-06,2.896678313925415e-09
HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,452514.0,3,512.0000000000009,[150838],5.9536331053753366e-06,1.8104239462033876e-11
